medicine_name,dosage_mg,form,use,diet_recommendation,suggestions,category,time_of_day
Cetirizine Cure,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
PlusCetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
HealthCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
ReliCetirizine,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
ApexCetirizine,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
NovaCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Omeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
MedOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
SafeOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
CareOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
LifeOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
ProOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Z-Omeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Neo,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
DynaOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Ultra,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Max,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Mega,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Swift,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Cure,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
PlusOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Health,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Reli,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
ApexOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
NovaOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Azithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Med,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
SafeAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Care,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
LifeAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Pro,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Z-Azithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Neo,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
DynaAzithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
UltraAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Max,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Mega,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Swift,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
CureAzithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
PlusAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Health,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ReliAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ApexAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Nova,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
MedLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
SafeLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
CareLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
LifeLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Pro,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Z-,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Neo,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
DynaLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Ultra,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
MaxLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
MegaLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
SwiftLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
CureLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
PlusLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Health,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Reli,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Apex,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
NovaLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Atorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
MedAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
SafeAtorvastatin,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Care,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Life,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Pro,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Z-Atorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Neo,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
DynaAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
UltraAtorvastatin,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
MaxAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
MegaAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
SwiftAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Cure,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
PlusAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Health,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Reli,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
ApexAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
NovaAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Pantoprazole,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Med,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
SafePantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Care,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Life,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
ProPantoprazole,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Z-,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
NeoPantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
DynaPantoprazole,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Ultra,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
MaxPantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Mega,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Swift,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Cure,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
PlusPantoprazole,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Health,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Reli,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Apex,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
NovaPantoprazole,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Levothyroxine,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine,50.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine,100.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Med,50.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
SafeLevothyroxine,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Care,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
LifeLevothyroxine,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Pro,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Z-,50.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
NeoLevothyroxine,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Dyna,50.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Ultra,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
MaxLevothyroxine,100.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Mega,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
SwiftLevothyroxine,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
CureLevothyroxine,100.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Plus,100.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Health,75.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Reli,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Apex,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Levothyroxine Nova,25.0,Tablet,Thyroid hormone support.,Avoid soy products near dose time.,Take 1 hour before breakfast. Take at same time daily.,daily_plan,morning
Diclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,75.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,75.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,100.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,100.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,50.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,50.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,75.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,75.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,100.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,100.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,50.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,50.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,75.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,75.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac,100.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac,100.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac Med,50.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
SafeDiclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac Care,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
LifeDiclofenac,100.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac Pro,75.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Z-Diclofenac,75.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac Neo,100.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
